time,live_nodes,live_percentage,total_transmissions,node_1_energy,node_1_alive,node_1_type,node_2_energy,node_2_alive,node_2_type,node_3_energy,node_3_alive,node_3_type,node_4_energy,node_4_alive,node_4_type,node_5_energy,node_5_alive,node_5_type,node_6_energy,node_6_alive,node_6_type,node_7_energy,node_7_alive,node_7_type,node_8_energy,node_8_alive,node_8_type,node_9_energy,node_9_alive,node_9_type,node_10_energy,node_10_alive,node_10_type
58,10,100.0,0,96.41579092446665,1,CLUSTER_HEAD,95.98338294766333,1,REGULAR,95.97010290279987,1,CLUSTER_HEAD,95.49757892302001,1,REGULAR,95.5615349667333,1,REGULAR,95.31872795780001,1,REGULAR,96.53046591432997,1,CLUSTER_HEAD,96.11299993613336,1,REGULAR,96.08470188968667,1,CLUSTER_HEAD,95.91653496673332,1,REGULAR
59,10,100.0,0,96.36128295661997,1,CLUSTER_HEAD,95.92837594628666,1,REGULAR,95.91059293455986,1,CLUSTER_HEAD,95.43756992125002,1,REGULAR,95.49902996574997,1,REGULAR,95.25372195662001,1,REGULAR,96.47845694628663,1,CLUSTER_HEAD,96.06049193456003,1,REGULAR,96.02769092125,1,CLUSTER_HEAD,95.85902996574998,1,REGULAR
60,10,100.0,0,96.30677495541997,1,CLUSTER_HEAD,95.87336894488666,1,REGULAR,95.85108293295986,1,CLUSTER_HEAD,95.37756091945002,1,REGULAR,95.43652496474996,1,REGULAR,95.18871595542001,1,REGULAR,96.42644794488662,1,CLUSTER_HEAD,96.00798393296003,1,REGULAR,95.97067991944999,1,CLUSTER_HEAD,95.80152496474999,1,REGULAR
61,10,100.0,0,96.25226692086665,1,CLUSTER_HEAD,95.81836194346333,1,REGULAR,95.79157289799986,1,CLUSTER_HEAD,95.31755191762002,1,REGULAR,95.3740199637333,1,REGULAR,95.12370995420001,1,REGULAR,96.37443891012995,1,CLUSTER_HEAD,95.95547593133337,1,REGULAR,95.91366888428666,1,CLUSTER_HEAD,95.74401996373332,1,REGULAR
62,10,100.0,0,96.19775885295998,1,CLUSTER_HEAD,95.76335494201666,1,REGULAR,95.73206282967986,1,CLUSTER_HEAD,95.25754291576003,1,REGULAR,95.31151496269997,1,REGULAR,95.05870395296002,1,REGULAR,96.32242984201662,1,CLUSTER_HEAD,95.90296792968003,1,REGULAR,95.85665781576,1,CLUSTER_HEAD,95.68651496269999,1,REGULAR
63,10,100.0,0,96.14325075169998,1,CLUSTER_HEAD,95.70834794054666,1,REGULAR,95.67255272799986,1,CLUSTER_HEAD,95.19753391387003,1,REGULAR,95.24900996164997,1,REGULAR,94.99369795170001,1,REGULAR,96.27042074054663,1,CLUSTER_HEAD,95.85045992800003,1,REGULAR,95.79964671387,1,CLUSTER_HEAD,95.62900996164998,1,REGULAR
64,10,100.0,0,96.08874261708665,1,CLUSTER_HEAD,95.65334093905332,1,REGULAR,95.61304259295986,1,CLUSTER_HEAD,95.13752491195004,1,REGULAR,95.1865049605833,1,REGULAR,94.92869195042002,1,REGULAR,96.21841160571996,1,CLUSTER_HEAD,95.79795192629336,1,REGULAR,95.74263557861667,1,CLUSTER_HEAD,95.57150496058331,1,REGULAR
65,10,100.0,0,96.03423444911998,1,CLUSTER_HEAD,95.59833393753665,1,REGULAR,95.55353242455985,1,CLUSTER_HEAD,95.07751591000005,1,REGULAR,95.12399995949997,1,REGULAR,94.86368594912001,1,REGULAR,96.16640243753663,1,CLUSTER_HEAD,95.74544392456004,1,REGULAR,95.68562441,1,CLUSTER_HEAD,95.51399995949998,1,REGULAR
66,10,100.0,0,95.97972624779997,1,CLUSTER_HEAD,95.54332693599665,1,REGULAR,95.49402222279984,1,CLUSTER_HEAD,95.01750690802004,1,REGULAR,95.06149495839996,1,REGULAR,94.79867994780001,1,REGULAR,96.11439323599663,1,CLUSTER_HEAD,95.69293592280003,1,REGULAR,95.62861320802,1,CLUSTER_HEAD,95.45649495839999,1,REGULAR
67,10,100.0,0,95.92521801312664,1,CLUSTER_HEAD,95.4883199344333,1,REGULAR,95.43451198767984,1,CLUSTER_HEAD,94.95749790601003,1,REGULAR,94.9989899572833,1,REGULAR,94.73367394646002,1,REGULAR,96.06238400109997,1,CLUSTER_HEAD,95.64042792101337,1,REGULAR,95.57160197267667,1,CLUSTER_HEAD,95.39898995728332,1,REGULAR
68,10,100.0,0,95.87070974509997,1,CLUSTER_HEAD,95.43331293284663,1,REGULAR,95.37500171919984,1,CLUSTER_HEAD,94.89748890397003,1,REGULAR,94.93648495614997,1,REGULAR,94.66866794510001,1,REGULAR,96.01037473284664,1,CLUSTER_HEAD,95.58791991920003,1,REGULAR,95.51459070397001,1,CLUSTER_HEAD,95.34148495614998,1,REGULAR
69,10,100.0,0,95.81620144371998,1,CLUSTER_HEAD,95.37830593123664,1,REGULAR,95.31549141735984,1,CLUSTER_HEAD,94.83747990190002,1,REGULAR,94.87397995499997,1,REGULAR,94.60366194372001,1,REGULAR,95.95836543123664,1,CLUSTER_HEAD,95.53541191736004,1,REGULAR,95.45757940190002,1,CLUSTER_HEAD,95.28397995499998,1,REGULAR
70,10,100.0,0,95.76169310898663,1,CLUSTER_HEAD,95.32329892960331,1,REGULAR,95.25598108215983,1,CLUSTER_HEAD,94.77747089980002,1,REGULAR,94.8114749538333,1,REGULAR,94.53865594232002,1,REGULAR,95.90635609626997,1,CLUSTER_HEAD,95.48290391549337,1,REGULAR,95.40056806646669,1,CLUSTER_HEAD,95.22647495383332,1,REGULAR
71,10,100.0,0,95.70718474089996,1,CLUSTER_HEAD,95.26829192794665,1,REGULAR,95.19647071359982,1,CLUSTER_HEAD,94.71746189767002,1,REGULAR,94.74896995264996,1,REGULAR,94.47364994090002,1,REGULAR,95.85434672794663,1,CLUSTER_HEAD,95.43039591360004,1,REGULAR,95.34355669767001,1,CLUSTER_HEAD,95.16896995264999,1,REGULAR
72,10,100.0,0,95.65267633945997,1,CLUSTER_HEAD,95.21328492626665,1,REGULAR,95.13696031167983,1,CLUSTER_HEAD,94.65745289551002,1,REGULAR,94.68646495144996,1,REGULAR,94.40864393946002,1,REGULAR,95.80233732626664,1,CLUSTER_HEAD,95.37788791168003,1,REGULAR,95.28654529551001,1,CLUSTER_HEAD,95.11146495144999,1,REGULAR
73,10,100.0,0,95.59816790466664,1,CLUSTER_HEAD,95.15827792456332,1,REGULAR,95.07744987639983,1,CLUSTER_HEAD,94.59744389332002,1,REGULAR,94.6239599502333,1,REGULAR,94.34363793800001,1,REGULAR,95.75032789122997,1,CLUSTER_HEAD,95.32537990973337,1,REGULAR,95.22953385998667,1,CLUSTER_HEAD,95.05395995023332,1,REGULAR
74,10,100.0,0,95.54365943651997,1,CLUSTER_HEAD,95.10327092283666,1,REGULAR,95.01793940775983,1,CLUSTER_HEAD,94.53743489110002,1,REGULAR,94.56145494899997,1,REGULAR,94.27863193652001,1,REGULAR,95.69831842283664,1,CLUSTER_HEAD,95.27287190776003,1,REGULAR,95.1725223911,1,CLUSTER_HEAD,94.99645494899998,1,REGULAR
75,10,100.0,0,95.48915093501996,1,CLUSTER_HEAD,95.04826392108666,1,REGULAR,94.95842890575982,1,CLUSTER_HEAD,94.47742588885002,1,REGULAR,94.49894994774996,1,REGULAR,94.21362593502002,1,REGULAR,95.64630892108663,1,CLUSTER_HEAD,95.22036390576004,1,REGULAR,95.11551088885,1,CLUSTER_HEAD,94.93894994774999,1,REGULAR
76,10,100.0,0,95.43464240016662,1,CLUSTER_HEAD,94.99325691931332,1,REGULAR,94.89891837039981,1,CLUSTER_HEAD,94.41741688657002,1,REGULAR,94.43644494648329,1,REGULAR,94.14861993350002,1,REGULAR,95.59429938597995,1,CLUSTER_HEAD,95.16785590373337,1,REGULAR,95.05849935323666,1,CLUSTER_HEAD,94.88144494648333,1,REGULAR
77,10,100.0,0,95.38013383195997,1,CLUSTER_HEAD,94.93824991751666,1,REGULAR,94.83940780167981,1,CLUSTER_HEAD,94.35740788426003,1,REGULAR,94.37393994519996,1,REGULAR,94.08361393196002,1,REGULAR,95.54228981751662,1,CLUSTER_HEAD,95.11534790168004,1,REGULAR,95.00148778426,1,CLUSTER_HEAD,94.8239399452,1,REGULAR
78,10,100.0,0,95.32562523039996,1,CLUSTER_HEAD,94.88324291569666,1,REGULAR,94.77989719959982,1,CLUSTER_HEAD,94.29739888192003,1,REGULAR,94.31143494389997,1,REGULAR,94.01860793040002,1,REGULAR,95.49028021569661,1,CLUSTER_HEAD,95.06283989960004,1,REGULAR,94.94447618192,1,CLUSTER_HEAD,94.7664349439,1,REGULAR
79,10,100.0,0,95.27111659548663,1,CLUSTER_HEAD,94.82823591385332,1,REGULAR,94.72038656415981,1,CLUSTER_HEAD,94.23738987955004,1,REGULAR,94.2489299425833,1,REGULAR,93.95360192882002,1,REGULAR,95.43827058051995,1,CLUSTER_HEAD,95.01033189749337,1,REGULAR,94.88746454621666,1,CLUSTER_HEAD,94.70892994258332,1,REGULAR
80,10,100.0,0,95.21660792721997,1,CLUSTER_HEAD,94.77322891198665,1,REGULAR,94.66087589535981,1,CLUSTER_HEAD,94.17738087715004,1,REGULAR,94.18642494124997,1,REGULAR,93.88859592722002,1,REGULAR,95.38626091198662,1,CLUSTER_HEAD,94.95782389536004,1,REGULAR,94.83045287715,1,CLUSTER_HEAD,94.65142494124999,1,REGULAR
81,10,100.0,0,95.16209922559996,1,CLUSTER_HEAD,94.71822191009664,1,REGULAR,94.6013651931998,1,CLUSTER_HEAD,94.11737187472005,1,REGULAR,94.12391993989996,1,REGULAR,93.82358992560002,1,REGULAR,95.33425121009662,1,CLUSTER_HEAD,94.90531589320004,1,REGULAR,94.77344117471999,1,CLUSTER_HEAD,94.59391993989999,1,REGULAR
82,10,100.0,0,95.10759049062663,1,CLUSTER_HEAD,94.6632149081833,1,REGULAR,94.5418544576798,1,CLUSTER_HEAD,94.05736287226004,1,REGULAR,94.06141493853329,1,REGULAR,93.75858392396002,1,REGULAR,95.28224147484997,1,CLUSTER_HEAD,94.85280789101337,1,REGULAR,94.71642943892667,1,CLUSTER_HEAD,94.53641493853333,1,REGULAR
83,10,100.0,0,95.05308172229996,1,CLUSTER_HEAD,94.60820790624663,1,REGULAR,94.4823436887998,1,CLUSTER_HEAD,93.99735386977004,1,REGULAR,93.99890993714996,1,REGULAR,93.69357792230002,1,REGULAR,95.23023170624664,1,CLUSTER_HEAD,94.80029988880004,1,REGULAR,94.65941766977001,1,CLUSTER_HEAD,94.47890993715,1,REGULAR
84,10,100.0,0,94.99857292061996,1,CLUSTER_HEAD,94.55320090428663,1,REGULAR,94.4228328865598,1,CLUSTER_HEAD,93.93734486725003,1,REGULAR,93.93640493574996,1,REGULAR,93.62857192062002,1,REGULAR,95.17822190428664,1,CLUSTER_HEAD,94.74779188656004,1,REGULAR,94.60240586725001,1,CLUSTER_HEAD,94.42140493574999,1,REGULAR
85,10,100.0,0,94.94406408558663,1,CLUSTER_HEAD,94.4981939023033,1,REGULAR,94.3633220509598,1,CLUSTER_HEAD,93.87733586470003,1,REGULAR,93.8738999343333,1,REGULAR,93.56356591892002,1,REGULAR,95.12621206896998,1,CLUSTER_HEAD,94.69528388429337,1,REGULAR,94.54539403136668,1,CLUSTER_HEAD,94.36389993433332,1,REGULAR
86,10,100.0,0,94.88955521719996,1,CLUSTER_HEAD,94.44318690029664,1,REGULAR,94.30381118199979,1,CLUSTER_HEAD,93.81732686212003,1,REGULAR,93.81139493289996,1,REGULAR,93.49855991720003,1,REGULAR,95.07420220029664,1,CLUSTER_HEAD,94.64277588200004,1,REGULAR,94.48838216212002,1,CLUSTER_HEAD,94.30639493289999,1,REGULAR
87,10,100.0,0,94.83504631545996,1,CLUSTER_HEAD,94.38817989826664,1,REGULAR,94.24430027967979,1,CLUSTER_HEAD,93.75731785951002,1,REGULAR,93.74888993144995,1,REGULAR,93.43355391546002,1,REGULAR,95.02219229826665,1,CLUSTER_HEAD,94.59026787968004,1,REGULAR,94.43137025951002,1,CLUSTER_HEAD,94.24888993145,1,REGULAR
88,10,100.0,0,94.78053738036664,1,CLUSTER_HEAD,94.33317289621331,1,REGULAR,94.1847893439998,1,CLUSTER_HEAD,93.69730885687002,1,REGULAR,93.68638492998329,1,REGULAR,93.36854791370003,1,REGULAR,94.97018236287998,1,CLUSTER_HEAD,94.53775987733337,1,REGULAR,94.37435832353668,1,CLUSTER_HEAD,94.19138492998333,1,REGULAR
89,10,100.0,0,94.72602841191997,1,CLUSTER_HEAD,94.27816589413665,1,REGULAR,94.12527837495979,1,CLUSTER_HEAD,93.63729985420002,1,REGULAR,93.62387992849996,1,REGULAR,93.30354191192002,1,REGULAR,94.91817239413665,1,CLUSTER_HEAD,94.48525187496004,1,REGULAR,94.31734635420001,1,CLUSTER_HEAD,94.1338799285,1,REGULAR
90,10,100.0,0,94.67151941011997,1,CLUSTER_HEAD,94.22315889203665,1,REGULAR,94.06576737255979,1,CLUSTER_HEAD,93.57729085150002,1,REGULAR,93.56137492699996,1,REGULAR,93.23853591012002,1,REGULAR,94.86616239203664,1,CLUSTER_HEAD,94.43274387256004,1,REGULAR,94.2603343515,1,CLUSTER_HEAD,94.07637492699999,1,REGULAR
91,10,100.0,0,94.61701037496663,1,CLUSTER_HEAD,94.16815188991332,1,REGULAR,94.00625633679978,1,CLUSTER_HEAD,93.51728184877003,1,REGULAR,93.49886992548329,1,REGULAR,93.17352990830003,1,REGULAR,94.81415235657997,1,CLUSTER_HEAD,94.38023587013338,1,REGULAR,94.20332231543667,1,CLUSTER_HEAD,94.01886992548333,1,REGULAR
92,10,100.0,0,94.56250130645996,1,CLUSTER_HEAD,94.11314488776665,1,REGULAR,93.94674526767979,1,CLUSTER_HEAD,93.45727284601003,1,REGULAR,93.43636492394995,1,REGULAR,93.10852390646002,1,REGULAR,94.76214228776664,1,CLUSTER_HEAD,94.32772786768004,1,REGULAR,94.14631024601,1,CLUSTER_HEAD,93.96136492395,1,REGULAR
93,10,100.0,0,94.50799220459997,1,CLUSTER_HEAD,94.05813788559665,1,REGULAR,93.88723416519979,1,CLUSTER_HEAD,93.39726384322003,1,REGULAR,93.37385992239996,1,REGULAR,93.04351790460002,1,REGULAR,94.71013218559663,1,CLUSTER_HEAD,94.27521986520004,1,REGULAR,94.08929814322,1,CLUSTER_HEAD,93.9038599224,1,REGULAR
94,10,100.0,0,94.45348306938664,1,CLUSTER_HEAD,94.00313088340332,1,REGULAR,93.82772302935979,1,CLUSTER_HEAD,93.33725484040004,1,REGULAR,93.3113549208333,1,REGULAR,92.97851190272003,1,REGULAR,94.65812205006996,1,CLUSTER_HEAD,94.22271186269337,1,REGULAR,94.03228600706667,1,CLUSTER_HEAD,93.84635492083333,1,REGULAR
95,10,100.0,0,94.39897390081997,1,CLUSTER_HEAD,93.94812388118665,1,REGULAR,93.76821186015978,1,CLUSTER_HEAD,93.27724583755004,1,REGULAR,93.24884991924996,1,REGULAR,92.91350590082003,1,REGULAR,94.60611188118664,1,CLUSTER_HEAD,94.17020386016004,1,REGULAR,93.97527383755,1,CLUSTER_HEAD,93.78884991925,1,REGULAR
96,10,100.0,0,94.34446469889997,1,CLUSTER_HEAD,93.89311687894664,1,REGULAR,93.70870065759978,1,CLUSTER_HEAD,93.21723683467005,1,REGULAR,93.18634491764996,1,REGULAR,92.84849989890003,1,REGULAR,94.55410167894664,1,CLUSTER_HEAD,94.11769585760004,1,REGULAR,93.91826163467,1,CLUSTER_HEAD,93.73134491764999,1,REGULAR
97,10,100.0,0,94.28995546362663,1,CLUSTER_HEAD,93.8381098766833,1,REGULAR,93.64918942167976,1,CLUSTER_HEAD,93.15722783176005,1,REGULAR,93.12383991603329,1,REGULAR,92.78349389696002,1,REGULAR,94.50209144334997,1,CLUSTER_HEAD,94.06518785501338,1,REGULAR,93.86124939842666,1,CLUSTER_HEAD,93.67383991603333,1,REGULAR
98,10,100.0,0,94.23544619499997,1,CLUSTER_HEAD,93.78310287439663,1,REGULAR,93.58967815239977,1,CLUSTER_HEAD,93.09721882882005,1,REGULAR,93.06133491439995,1,REGULAR,92.71848789500002,1,REGULAR,94.45008117439664,1,CLUSTER_HEAD,94.01267985240004,1,REGULAR,93.80423712882,1,CLUSTER_HEAD,93.6163349144,1,REGULAR
99,10,100.0,0,94.18093689301996,1,CLUSTER_HEAD,93.72809587208663,1,REGULAR,93.53016684975977,1,CLUSTER_HEAD,93.03720982585004,1,REGULAR,92.99882991274995,1,REGULAR,92.65348189302003,1,REGULAR,94.39807087208665,1,CLUSTER_HEAD,93.96017184976004,1,REGULAR,93.74722482585001,1,CLUSTER_HEAD,93.55882991275,1,REGULAR
100,10,100.0,0,94.12642755768663,1,CLUSTER_HEAD,93.67308886975329,1,REGULAR,93.47065551375977,1,CLUSTER_HEAD,92.97720082285004,1,REGULAR,92.93632491108329,1,REGULAR,92.58847589102002,1,REGULAR,94.34606053641998,1,CLUSTER_HEAD,93.90766384709337,1,REGULAR,93.69021248951668,1,CLUSTER_HEAD,93.50132491108333,1,REGULAR
101,10,100.0,0,94.07191818899996,1,CLUSTER_HEAD,93.61808186739663,1,REGULAR,93.41114414439976,1,CLUSTER_HEAD,92.91719181982003,1,REGULAR,92.87381990939996,1,REGULAR,92.52346988900003,1,REGULAR,94.29405016739665,1,CLUSTER_HEAD,93.85515584440004,1,REGULAR,93.63320011982002,1,CLUSTER_HEAD,93.44381990939999,1,REGULAR
102,10,100.0,0,94.01740878695995,1,CLUSTER_HEAD,93.56307486501663,1,REGULAR,93.35163274167975,1,CLUSTER_HEAD,92.85718281676003,1,REGULAR,92.81131490769995,1,REGULAR,92.45846388696003,1,REGULAR,94.24203976501664,1,CLUSTER_HEAD,93.80264784168004,1,REGULAR,93.57618771676002,1,CLUSTER_HEAD,93.3863149077,1,REGULAR
103,10,100.0,0,93.96289935156662,1,CLUSTER_HEAD,93.5080678626133,1,REGULAR,93.29212130559975,1,CLUSTER_HEAD,92.79717381367003,1,REGULAR,92.74880990598328,1,REGULAR,92.39345788490003,1,REGULAR,94.19002932927998,1,CLUSTER_HEAD,93.75013983893338,1,REGULAR,93.51917528033668,1,CLUSTER_HEAD,93.32880990598333,1,REGULAR
104,10,100.0,0,93.90838988281996,1,CLUSTER_HEAD,93.45306086018664,1,REGULAR,93.23260983615975,1,CLUSTER_HEAD,92.73716481055003,1,REGULAR,92.68630490424995,1,REGULAR,92.32845188282003,1,REGULAR,94.13801886018665,1,CLUSTER_HEAD,93.69763183616004,1,REGULAR,93.46216281055001,1,CLUSTER_HEAD,93.27130490425,1,REGULAR
105,10,100.0,0,93.85388038071996,1,CLUSTER_HEAD,93.39805385773664,1,REGULAR,93.17309833335975,1,CLUSTER_HEAD,92.67715580740003,1,REGULAR,92.62379990249995,1,REGULAR,92.26344588072003,1,REGULAR,94.08600835773665,1,CLUSTER_HEAD,93.64512383336005,1,REGULAR,93.4051503074,1,CLUSTER_HEAD,93.2137999025,1,REGULAR
106,10,100.0,0,93.79937084526662,1,CLUSTER_HEAD,93.34304685526331,1,REGULAR,93.11358679719974,1,CLUSTER_HEAD,92.61714680422003,1,REGULAR,92.56129490073329,1,REGULAR,92.19843987860003,1,REGULAR,94.03399782192997,1,CLUSTER_HEAD,93.59261583053338,1,REGULAR,93.34813777088667,1,CLUSTER_HEAD,93.15629490073333,1,REGULAR
107,10,100.0,0,93.74486127645994,1,CLUSTER_HEAD,93.28803985276664,1,REGULAR,93.05407522767973,1,CLUSTER_HEAD,92.55713780101003,1,REGULAR,92.49878989894995,1,REGULAR,92.13343387646003,1,REGULAR,93.98198725276663,1,CLUSTER_HEAD,93.54010782768005,1,REGULAR,93.29112520100999,1,CLUSTER_HEAD,93.09878989895,1,REGULAR
108,10,100.0,0,93.69035167429995,1,CLUSTER_HEAD,93.23303285024664,1,REGULAR,92.99456362479974,1,CLUSTER_HEAD,92.49712879777003,1,REGULAR,92.43628489714995,1,REGULAR,92.06842787430003,1,REGULAR,93.92997665024663,1,CLUSTER_HEAD,93.48759982480004,1,REGULAR,93.23411259777,1,CLUSTER_HEAD,93.04128489715,1,REGULAR
109,10,100.0,0,93.63584203878662,1,CLUSTER_HEAD,93.17802584770331,1,REGULAR,92.93505198855974,1,CLUSTER_HEAD,92.43711979450003,1,REGULAR,92.37377989533329,1,REGULAR,92.00342187212003,1,REGULAR,93.87796601436996,1,CLUSTER_HEAD,93.43509182189338,1,REGULAR,93.17709996116666,1,CLUSTER_HEAD,92.98377989533334,1,REGULAR
110,10,100.0,0,93.58133236991995,1,CLUSTER_HEAD,93.12301884513664,1,REGULAR,92.87554031895974,1,CLUSTER_HEAD,92.37711079120004,1,REGULAR,92.31127489349996,1,REGULAR,91.93841586992004,1,REGULAR,93.82595534513662,1,CLUSTER_HEAD,93.38258381896004,1,REGULAR,93.1200872912,1,CLUSTER_HEAD,92.92627489350001,1,REGULAR
111,10,100.0,0,93.52682266769995,1,CLUSTER_HEAD,93.06801184254664,1,REGULAR,92.81602861599973,1,CLUSTER_HEAD,92.31710178787004,1,REGULAR,92.24876989164996,1,REGULAR,91.87340986770003,1,REGULAR,93.77394464254662,1,CLUSTER_HEAD,93.33007581600005,1,REGULAR,93.06307458786999,1,CLUSTER_HEAD,92.86876989165,1,REGULAR
112,10,100.0,0,93.47231293212661,1,CLUSTER_HEAD,93.0130048399333,1,REGULAR,92.75651687967972,1,CLUSTER_HEAD,92.25709278451005,1,REGULAR,92.18626488978329,1,REGULAR,91.80840386546004,1,REGULAR,93.72193390659996,1,CLUSTER_HEAD,93.27756781301338,1,REGULAR,93.00606185117665,1,CLUSTER_HEAD,92.81126488978333,1,REGULAR
113,10,100.0,0,93.41780316319995,1,CLUSTER_HEAD,92.95799783729663,1,REGULAR,92.69700510999972,1,CLUSTER_HEAD,92.19708378112006,1,REGULAR,92.12375988789995,1,REGULAR,91.74339786320003,1,REGULAR,93.66992313729664,1,CLUSTER_HEAD,93.22505981000005,1,REGULAR,92.94904908112,1,CLUSTER_HEAD,92.7537598879,1,REGULAR
114,10,100.0,0,93.36329336091995,1,CLUSTER_HEAD,92.90299083463663,1,REGULAR,92.63749330695973,1,CLUSTER_HEAD,92.13707477770005,1,REGULAR,92.06125488599994,1,REGULAR,91.67839186092003,1,REGULAR,93.61791233463664,1,CLUSTER_HEAD,93.17255180696004,1,REGULAR,92.8920362777,1,CLUSTER_HEAD,92.696254886,1,REGULAR
115,10,100.0,0,93.30878352528661,1,CLUSTER_HEAD,92.84798383195329,1,REGULAR,92.57798147055972,1,CLUSTER_HEAD,92.07706577425004,1,REGULAR,91.99874988408328,1,REGULAR,91.61338585862003,1,REGULAR,93.56590149861998,1,CLUSTER_HEAD,93.12004380389338,1,REGULAR,92.83502344091667,1,CLUSTER_HEAD,92.63874988408334,1,REGULAR
116,10,100.0,0,93.25427365629994,1,CLUSTER_HEAD,92.79297682924663,1,REGULAR,92.51846960079972,1,CLUSTER_HEAD,92.01705677077004,1,REGULAR,91.93624488214995,1,REGULAR,91.54837985630003,1,REGULAR,93.51389062924665,1,CLUSTER_HEAD,93.06753580080004,1,REGULAR,92.77801057077001,1,CLUSTER_HEAD,92.58124488215,1,REGULAR
117,10,100.0,0,93.19976375395994,1,CLUSTER_HEAD,92.73796982651663,1,REGULAR,92.45895769767971,1,CLUSTER_HEAD,91.95704776726004,1,REGULAR,91.87373988019995,1,REGULAR,91.48337385396003,1,REGULAR,93.46187972651664,1,CLUSTER_HEAD,93.01502779768005,1,REGULAR,92.72099766726001,1,CLUSTER_HEAD,92.5237398802,1,REGULAR
118,10,100.0,0,93.14525381826661,1,CLUSTER_HEAD,92.6829628237633,1,REGULAR,92.39944576119971,1,CLUSTER_HEAD,91.89703876372003,1,REGULAR,91.81123487823328,1,REGULAR,91.41836785160004,1,REGULAR,93.40986879042998,1,CLUSTER_HEAD,92.96251979453338,1,REGULAR,92.66398473038669,1,CLUSTER_HEAD,92.46623487823334,1,REGULAR
119,10,100.0,0,93.09074384921995,1,CLUSTER_HEAD,92.62795582098664,1,REGULAR,92.33993379135971,1,CLUSTER_HEAD,91.83702976015003,1,REGULAR,91.74872987624994,1,REGULAR,91.35336184922004,1,REGULAR,93.35785782098665,1,CLUSTER_HEAD,92.91001179136005,1,REGULAR,92.60697176015002,1,CLUSTER_HEAD,92.40872987625,1,REGULAR
120,10,100.0,0,93.03623384681995,1,CLUSTER_HEAD,92.57294881818665,1,REGULAR,92.28042178815971,1,CLUSTER_HEAD,91.77702075655003,1,REGULAR,91.68622487424994,1,REGULAR,91.28835584682004,1,REGULAR,93.30584681818665,1,CLUSTER_HEAD,92.85750378816005,1,REGULAR,92.54995875655001,1,CLUSTER_HEAD,92.35122487425001,1,REGULAR
121,10,100.0,0,92.98172381106662,1,CLUSTER_HEAD,92.51794181536332,1,REGULAR,92.2209097515997,1,CLUSTER_HEAD,91.71701175292003,1,REGULAR,91.62371987223328,1,REGULAR,91.22334984440003,1,REGULAR,93.25383578202998,1,CLUSTER_HEAD,92.80499578493338,1,REGULAR,92.49294571958667,1,CLUSTER_HEAD,92.29371987223334,1,REGULAR
122,10,100.0,0,92.92721374195995,1,CLUSTER_HEAD,92.46293481251665,1,REGULAR,92.1613976816797,1,CLUSTER_HEAD,91.65700274926003,1,REGULAR,91.56121487019995,1,REGULAR,91.15834384196003,1,REGULAR,93.20182471251664,1,CLUSTER_HEAD,92.75248778168005,1,REGULAR,92.43593264926,1,CLUSTER_HEAD,92.2362148702,1,REGULAR
123,10,100.0,0,92.87270363949995,1,CLUSTER_HEAD,92.40792780964665,1,REGULAR,92.1018855783997,1,CLUSTER_HEAD,91.59699374557003,1,REGULAR,91.49870986814994,1,REGULAR,91.09333783950004,1,REGULAR,93.14981360964664,1,CLUSTER_HEAD,92.69997977840005,1,REGULAR,92.37891954557,1,CLUSTER_HEAD,92.17870986815001,1,REGULAR
124,10,100.0,0,92.81819350368662,1,CLUSTER_HEAD,92.35292080675332,1,REGULAR,92.04237344175971,1,CLUSTER_HEAD,91.53698474185003,1,REGULAR,91.43620486608327,1,REGULAR,91.02833183702003,1,REGULAR,93.09780247341997,1,CLUSTER_HEAD,92.64747177509338,1,REGULAR,92.32190640851667,1,CLUSTER_HEAD,92.12120486608335,1,REGULAR
125,10,100.0,0,92.76368333451995,1,CLUSTER_HEAD,92.29791380383665,1,REGULAR,91.9828612717597,1,CLUSTER_HEAD,91.47697573810004,1,REGULAR,91.37369986399995,1,REGULAR,90.96332583452003,1,REGULAR,93.04579130383664,1,CLUSTER_HEAD,92.59496377176005,1,REGULAR,92.2648932381,1,CLUSTER_HEAD,92.06369986400001,1,REGULAR
126,10,100.0,0,92.70917313199995,1,CLUSTER_HEAD,92.24290680089665,1,REGULAR,91.9233490683997,1,CLUSTER_HEAD,91.41696673432004,1,REGULAR,91.31119486189995,1,REGULAR,90.89831983200004,1,REGULAR,92.99378010089663,1,CLUSTER_HEAD,92.54245576840005,1,REGULAR,92.20788003432,1,CLUSTER_HEAD,92.00619486190001,1,REGULAR
127,10,100.0,0,92.65466289612661,1,CLUSTER_HEAD,92.18789979793331,1,REGULAR,91.86383683167969,1,CLUSTER_HEAD,91.35695773051005,1,REGULAR,91.24868985978328,1,REGULAR,90.83331382946004,1,REGULAR,92.94176886459996,1,CLUSTER_HEAD,92.48994776501338,1,REGULAR,92.15086679717666,1,CLUSTER_HEAD,91.94868985978334,1,REGULAR
128,10,100.0,0,92.60015262689996,1,CLUSTER_HEAD,92.13289279494664,1,REGULAR,91.8043245615997,1,CLUSTER_HEAD,91.29694872667005,1,REGULAR,91.18618485764995,1,REGULAR,90.76830782690004,1,REGULAR,92.88975759494664,1,CLUSTER_HEAD,92.43743976160005,1,REGULAR,92.09385352667,1,CLUSTER_HEAD,91.89118485765,1,REGULAR
