time,live_nodes,live_percentage,total_transmissions,node_1_energy,node_1_alive,node_1_type,node_2_energy,node_2_alive,node_2_type,node_3_energy,node_3_alive,node_3_type,node_4_energy,node_4_alive,node_4_type,node_5_energy,node_5_alive,node_5_type,node_6_energy,node_6_alive,node_6_type,node_7_energy,node_7_alive,node_7_type,node_8_energy,node_8_alive,node_8_type,node_9_energy,node_9_alive,node_9_type,node_10_energy,node_10_alive,node_10_type,node_11_energy,node_11_alive,node_11_type,node_12_energy,node_12_alive,node_12_type,node_13_energy,node_13_alive,node_13_type,node_14_energy,node_14_alive,node_14_type,node_15_energy,node_15_alive,node_15_type,node_16_energy,node_16_alive,node_16_type,node_17_energy,node_17_alive,node_17_type,node_18_energy,node_18_alive,node_18_type,node_19_energy,node_19_alive,node_19_type,node_20_energy,node_20_alive,node_20_type,node_21_energy,node_21_alive,node_21_type,node_22_energy,node_22_alive,node_22_type,node_23_energy,node_23_alive,node_23_type,node_24_energy,node_24_alive,node_24_type,node_25_energy,node_25_alive,node_25_type,node_26_energy,node_26_alive,node_26_type,node_27_energy,node_27_alive,node_27_type,node_28_energy,node_28_alive,node_28_type,node_29_energy,node_29_alive,node_29_type,node_30_energy,node_30_alive,node_30_type
24,30,100.0,2,148.26904198601997,1,CLUSTER_HEAD,147.4132149721166,1,REGULAR,147.76126197375993,1,CLUSTER_HEAD,147.53788496535,1,REGULAR,148.01179499025,1,CLUSTER_HEAD,147.52893198602,1,REGULAR,148.04862098058655,1,REGULAR,147.26719993559985,1,REGULAR,147.74288496535,1,REGULAR,147.87170499024995,1,REGULAR,147.78692198602005,1,CLUSTER_HEAD,147.56112098058674,1,REGULAR,147.73842197376007,1,CLUSTER_HEAD,147.94788496535,1,REGULAR,148.32179499025003,1,CLUSTER_HEAD,147.90893198602,1,REGULAR,147.75612098058667,1,REGULAR,147.59827197376,1,REGULAR,146.62150790928004,1,REGULAR,147.59420499025003,1,REGULAR,148.34904198601998,1,CLUSTER_HEAD,147.95112098058655,1,REGULAR,148.07842197376,1,CLUSTER_HEAD,147.12219194473997,1,REGULAR,148.08929499025004,1,CLUSTER_HEAD,147.94904198602003,1,CLUSTER_HEAD,147.46362098058677,1,REGULAR,148.2484219737601,1,CLUSTER_HEAD,147.84538496535,1,REGULAR,148.24429499024998,1,CLUSTER_HEAD
25,30,100.0,2,148.21453515218664,1,CLUSTER_HEAD,147.35820797153326,1,REGULAR,147.70175313975992,1,CLUSTER_HEAD,147.4778759646,1,REGULAR,147.94728915649998,1,CLUSTER_HEAD,147.46392598552,1,REGULAR,147.99861398000323,1,REGULAR,147.21469193493317,1,REGULAR,147.68787596459998,1,REGULAR,147.8141999898333,1,REGULAR,147.7249151521867,1,CLUSTER_HEAD,147.4986139800034,1,REGULAR,147.67141313976006,1,CLUSTER_HEAD,147.8978759646,1,REGULAR,148.26728915650003,1,CLUSTER_HEAD,147.85392598552002,1,REGULAR,147.69861398000333,1,REGULAR,147.53826397309334,1,REGULAR,146.55899890853004,1,REGULAR,147.52919998983336,1,REGULAR,148.29703515218665,1,CLUSTER_HEAD,147.8986139800032,1,REGULAR,148.02141313975997,1,CLUSTER_HEAD,147.06468294398996,1,REGULAR,148.02728915650002,1,CLUSTER_HEAD,147.8845351521867,1,CLUSTER_HEAD,147.39861398000343,1,REGULAR,148.19641313976007,1,CLUSTER_HEAD,147.7928759646,1,REGULAR,148.1872891565,1,CLUSTER_HEAD
26,30,100.0,2,148.16002828499998,1,CLUSTER_HEAD,147.30320097092658,1,REGULAR,147.64224427239992,1,CLUSTER_HEAD,147.41786696382,1,REGULAR,147.88278328939998,1,CLUSTER_HEAD,147.39891998500002,1,REGULAR,147.94860697939657,1,REGULAR,147.16218393423983,1,REGULAR,147.63286696382,1,REGULAR,147.75669498939996,1,REGULAR,147.66290828500004,1,CLUSTER_HEAD,147.43610697939673,1,REGULAR,147.60440427240007,1,CLUSTER_HEAD,147.84786696382,1,REGULAR,148.21278328940002,1,CLUSTER_HEAD,147.79891998500003,1,REGULAR,147.64110697939665,1,REGULAR,147.4782559724,1,REGULAR,146.49648990775003,1,REGULAR,147.46419498940003,1,REGULAR,148.245028285,1,CLUSTER_HEAD,147.84610697939655,1,REGULAR,147.96440427239997,1,CLUSTER_HEAD,147.00717394320998,1,REGULAR,147.96528328940002,1,CLUSTER_HEAD,147.82002828500003,1,CLUSTER_HEAD,147.33360697939676,1,REGULAR,148.14440427240007,1,CLUSTER_HEAD,147.74036696382,1,REGULAR,148.13028328939998,1,CLUSTER_HEAD
27,30,100.0,2,148.10552138445996,1,CLUSTER_HEAD,147.24819397029657,1,REGULAR,147.58273537167992,1,CLUSTER_HEAD,147.35785796301,1,REGULAR,147.81827738894998,1,CLUSTER_HEAD,147.33391398446003,1,REGULAR,147.89859997876658,1,REGULAR,147.10967593351984,1,REGULAR,147.57785796301,1,REGULAR,147.69918998894997,1,REGULAR,147.60090138446003,1,CLUSTER_HEAD,147.37359997876672,1,REGULAR,147.53739537168005,1,CLUSTER_HEAD,147.79785796301,1,REGULAR,148.15827738895,1,CLUSTER_HEAD,147.74391398446002,1,REGULAR,147.58359997876664,1,REGULAR,147.41824797168002,1,REGULAR,146.43398090694004,1,REGULAR,147.39918998895004,1,REGULAR,148.19302138445997,1,CLUSTER_HEAD,147.79359997876657,1,REGULAR,147.90739537167997,1,CLUSTER_HEAD,146.94966494239998,1,REGULAR,147.90327738895002,1,CLUSTER_HEAD,147.75552138446002,1,CLUSTER_HEAD,147.26859997876676,1,REGULAR,148.09239537168006,1,CLUSTER_HEAD,147.68785796301,1,REGULAR,148.07327738894998,1,CLUSTER_HEAD
28,30,100.0,2,148.05101445056664,1,CLUSTER_HEAD,147.19318696964322,1,REGULAR,147.5232264375999,1,CLUSTER_HEAD,147.29784896216998,1,REGULAR,147.75377145514997,1,CLUSTER_HEAD,147.26890798390002,1,REGULAR,147.84859297811326,1,REGULAR,147.05716793277318,1,REGULAR,147.52284896217,1,REGULAR,147.6416849884833,1,REGULAR,147.5388944505667,1,CLUSTER_HEAD,147.31109297811338,1,REGULAR,147.47038643760004,1,CLUSTER_HEAD,147.74784896217,1,REGULAR,148.10377145515002,1,CLUSTER_HEAD,147.6889079839,1,REGULAR,147.5260929781133,1,REGULAR,147.35823997093334,1,REGULAR,146.37147190610003,1,REGULAR,147.33418498848337,1,REGULAR,148.14101445056664,1,CLUSTER_HEAD,147.74109297811324,1,REGULAR,147.85038643759998,1,CLUSTER_HEAD,146.89215594155996,1,REGULAR,147.84127145515,1,CLUSTER_HEAD,147.69101445056668,1,CLUSTER_HEAD,147.20359297811342,1,REGULAR,148.04038643760006,1,CLUSTER_HEAD,147.63534896217,1,REGULAR,148.01627145514996,1,CLUSTER_HEAD
29,30,100.0,2,147.99650748332,1,CLUSTER_HEAD,147.13817996896657,1,REGULAR,147.4637174701599,1,CLUSTER_HEAD,147.23783996129998,1,REGULAR,147.689265488,1,CLUSTER_HEAD,147.20390198332,1,REGULAR,147.7985859774366,1,REGULAR,147.00465993199984,1,REGULAR,147.4678399613,1,REGULAR,147.58417998799996,1,REGULAR,147.47688748332004,1,CLUSTER_HEAD,147.2485859774367,1,REGULAR,147.40337747016005,1,CLUSTER_HEAD,147.6978399613,1,REGULAR,148.04926548800003,1,CLUSTER_HEAD,147.63390198332002,1,REGULAR,147.46858597743662,1,REGULAR,147.29823197016,1,REGULAR,146.30896290523003,1,REGULAR,147.26917998800005,1,REGULAR,148.08900748332,1,CLUSTER_HEAD,147.6885859774366,1,REGULAR,147.79337747015998,1,CLUSTER_HEAD,146.83464694068996,1,REGULAR,147.77926548800002,1,CLUSTER_HEAD,147.62650748332004,1,CLUSTER_HEAD,147.13858597743675,1,REGULAR,147.98837747016006,1,CLUSTER_HEAD,147.5828399613,1,REGULAR,147.95926548799997,1,CLUSTER_HEAD
30,30,100.0,2,147.94200048271998,1,CLUSTER_HEAD,147.08317296826658,1,REGULAR,147.4042084693599,1,CLUSTER_HEAD,147.17783096039997,1,REGULAR,147.62475948749997,1,CLUSTER_HEAD,147.13889598272002,1,REGULAR,147.7485789767366,1,REGULAR,146.95215193119984,1,REGULAR,147.41283096040002,1,REGULAR,147.52667498749997,1,REGULAR,147.41488048272004,1,CLUSTER_HEAD,147.1860789767367,1,REGULAR,147.33636846936005,1,CLUSTER_HEAD,147.6478309604,1,REGULAR,147.99475948750003,1,CLUSTER_HEAD,147.57889598272,1,REGULAR,147.4110789767366,1,REGULAR,147.23822396936,1,REGULAR,146.24645390433002,1,REGULAR,147.20417498750004,1,REGULAR,148.03700048271998,1,CLUSTER_HEAD,147.6360789767366,1,REGULAR,147.73636846935997,1,CLUSTER_HEAD,146.77713793978995,1,REGULAR,147.7172594875,1,CLUSTER_HEAD,147.56200048272004,1,CLUSTER_HEAD,147.07357897673674,1,REGULAR,147.93636846936005,1,CLUSTER_HEAD,147.53033096040002,1,REGULAR,147.90225948749998,1,CLUSTER_HEAD
31,30,100.0,2,147.88749344876663,1,CLUSTER_HEAD,147.02816596754326,1,REGULAR,147.3446994351999,1,CLUSTER_HEAD,147.11782195946998,1,REGULAR,147.56025345364998,1,CLUSTER_HEAD,147.0738899821,1,REGULAR,147.69857197601328,1,REGULAR,146.89964393037317,1,REGULAR,147.35782195947002,1,REGULAR,147.4691699869833,1,REGULAR,147.3528734487667,1,CLUSTER_HEAD,147.12357197601335,1,REGULAR,147.26935943520004,1,CLUSTER_HEAD,147.59782195947,1,REGULAR,147.94025345365003,1,CLUSTER_HEAD,147.5238899821,1,REGULAR,147.35357197601328,1,REGULAR,147.17821596853335,1,REGULAR,146.18394490340003,1,REGULAR,147.13916998698338,1,REGULAR,147.98499344876666,1,CLUSTER_HEAD,147.58357197601327,1,REGULAR,147.67935943519998,1,CLUSTER_HEAD,146.71962893885996,1,REGULAR,147.65525345365,1,CLUSTER_HEAD,147.4974934487667,1,CLUSTER_HEAD,147.0085719760134,1,REGULAR,147.88435943520005,1,CLUSTER_HEAD,147.47782195947002,1,REGULAR,147.84525345364997,1,CLUSTER_HEAD
32,30,100.0,2,147.83298638145996,1,CLUSTER_HEAD,146.9731589667966,1,REGULAR,147.2851903676799,1,CLUSTER_HEAD,147.05781295850997,1,REGULAR,147.49574738644998,1,CLUSTER_HEAD,147.00888398146,1,REGULAR,147.64856497526662,1,REGULAR,146.84713592951985,1,REGULAR,147.30281295851,1,REGULAR,147.41166498644998,1,REGULAR,147.29086638146003,1,CLUSTER_HEAD,147.06106497526667,1,REGULAR,147.20235036768003,1,CLUSTER_HEAD,147.54781295851,1,REGULAR,147.88574738645002,1,CLUSTER_HEAD,147.46888398146,1,REGULAR,147.29606497526663,1,REGULAR,147.11820796768,1,REGULAR,146.12143590244003,1,REGULAR,147.07416498645003,1,REGULAR,147.93298638145998,1,CLUSTER_HEAD,147.53106497526662,1,REGULAR,147.62235036767999,1,CLUSTER_HEAD,146.66211993789994,1,REGULAR,147.59324738645,1,CLUSTER_HEAD,147.43298638146,1,CLUSTER_HEAD,146.94356497526672,1,REGULAR,147.83235036768005,1,CLUSTER_HEAD,147.42531295851003,1,REGULAR,147.78824738644997,1,CLUSTER_HEAD
33,30,100.0,2,147.77847928079996,1,CLUSTER_HEAD,146.9181519660266,1,REGULAR,147.22568126679988,1,CLUSTER_HEAD,146.99780395751998,1,REGULAR,147.43124128589997,1,CLUSTER_HEAD,146.9438779808,1,REGULAR,147.59855797449663,1,REGULAR,146.79462792863984,1,REGULAR,147.24780395752,1,REGULAR,147.35415998589997,1,REGULAR,147.22885928080004,1,CLUSTER_HEAD,146.99855797449666,1,REGULAR,147.13534126680003,1,CLUSTER_HEAD,147.49780395752,1,REGULAR,147.8312412859,1,CLUSTER_HEAD,147.4138779808,1,REGULAR,147.23855797449664,1,REGULAR,147.0581999668,1,REGULAR,146.05892690145004,1,REGULAR,147.00915998590003,1,REGULAR,147.88097928079998,1,CLUSTER_HEAD,147.47855797449662,1,REGULAR,147.56534126679998,1,CLUSTER_HEAD,146.60461093690995,1,REGULAR,147.5312412859,1,CLUSTER_HEAD,147.36847928080002,1,CLUSTER_HEAD,146.87855797449672,1,REGULAR,147.78034126680004,1,CLUSTER_HEAD,147.37280395752003,1,REGULAR,147.73124128589996,1,CLUSTER_HEAD
34,30,100.0,2,147.72397214678662,1,CLUSTER_HEAD,146.8631449652333,1,REGULAR,147.1661721325599,1,CLUSTER_HEAD,146.93779495649997,1,REGULAR,147.366735152,1,CLUSTER_HEAD,146.87887198012,1,REGULAR,147.5485509737033,1,REGULAR,146.74211992773317,1,REGULAR,147.1927949565,1,REGULAR,147.2966549853333,1,REGULAR,147.1668521467867,1,CLUSTER_HEAD,146.93605097370332,1,REGULAR,147.06833213256004,1,CLUSTER_HEAD,147.44779495650002,1,REGULAR,147.77673515200001,1,CLUSTER_HEAD,147.35887198012,1,REGULAR,147.18105097370332,1,REGULAR,146.99819196589334,1,REGULAR,145.99641790043003,1,REGULAR,146.94415498533337,1,REGULAR,147.82897214678664,1,CLUSTER_HEAD,147.4260509737033,1,REGULAR,147.50833213255999,1,CLUSTER_HEAD,146.54710193588994,1,REGULAR,147.469235152,1,CLUSTER_HEAD,147.3039721467867,1,CLUSTER_HEAD,146.81355097370337,1,REGULAR,147.72833213256004,1,CLUSTER_HEAD,147.32029495650002,1,REGULAR,147.67423515199997,1,CLUSTER_HEAD
35,30,100.0,2,147.66946497941996,1,CLUSTER_HEAD,146.80813796441663,1,REGULAR,147.1066629649599,1,CLUSTER_HEAD,146.87778595544998,1,REGULAR,147.30222898474997,1,CLUSTER_HEAD,146.81386597942,1,REGULAR,147.49854397288664,1,REGULAR,146.68961192679984,1,REGULAR,147.13778595545,1,REGULAR,147.23914998474996,1,REGULAR,147.10484497942002,1,CLUSTER_HEAD,146.87354397288664,1,REGULAR,147.00132296496002,1,CLUSTER_HEAD,147.39778595545002,1,REGULAR,147.72222898475002,1,CLUSTER_HEAD,147.30386597942,1,REGULAR,147.12354397288667,1,REGULAR,146.93818396496002,1,REGULAR,145.93390889938004,1,REGULAR,146.87914998475003,1,REGULAR,147.77696497941997,1,CLUSTER_HEAD,147.37354397288664,1,REGULAR,147.45132296495999,1,CLUSTER_HEAD,146.48959293483995,1,REGULAR,147.40722898475,1,CLUSTER_HEAD,147.23946497942,1,CLUSTER_HEAD,146.7485439728867,1,REGULAR,147.67632296496004,1,CLUSTER_HEAD,147.26778595545002,1,REGULAR,147.61722898474997,1,CLUSTER_HEAD
36,30,100.0,2,147.61495777869996,1,CLUSTER_HEAD,146.75313096357664,1,REGULAR,147.0471537639999,1,CLUSTER_HEAD,146.81777695436998,1,REGULAR,147.23772278414998,1,CLUSTER_HEAD,146.7488599787,1,REGULAR,147.44853697204664,1,REGULAR,146.63710392583985,1,REGULAR,147.08277695437,1,REGULAR,147.18164498414995,1,REGULAR,147.04283777870003,1,CLUSTER_HEAD,146.81103697204665,1,REGULAR,146.93431376400002,1,CLUSTER_HEAD,147.34777695437,1,REGULAR,147.66772278415002,1,CLUSTER_HEAD,147.2488599787,1,REGULAR,147.06603697204667,1,REGULAR,146.878175964,1,REGULAR,145.87139989830004,1,REGULAR,146.81414498415003,1,REGULAR,147.72495777869997,1,CLUSTER_HEAD,147.32103697204664,1,REGULAR,147.394313764,1,CLUSTER_HEAD,146.43208393375994,1,REGULAR,147.34522278415,1,CLUSTER_HEAD,147.17495777870002,1,CLUSTER_HEAD,146.68353697204668,1,REGULAR,147.62431376400005,1,CLUSTER_HEAD,147.21527695437,1,REGULAR,147.56022278414997,1,CLUSTER_HEAD
37,30,100.0,2,147.5604505446266,1,CLUSTER_HEAD,146.6981239627133,1,REGULAR,146.98764452967987,1,CLUSTER_HEAD,146.75776795326,1,REGULAR,147.17321655019998,1,CLUSTER_HEAD,146.68385397796,1,REGULAR,147.3985299711833,1,REGULAR,146.58459592485318,1,REGULAR,147.02776795326,1,REGULAR,147.1241399835333,1,REGULAR,146.98083054462668,1,CLUSTER_HEAD,146.74852997118333,1,REGULAR,146.86730452968,1,CLUSTER_HEAD,147.29776795326,1,REGULAR,147.6132165502,1,CLUSTER_HEAD,147.19385397796,1,REGULAR,147.00852997118335,1,REGULAR,146.81816796301334,1,REGULAR,145.80889089719005,1,REGULAR,146.74913998353335,1,REGULAR,147.67295054462662,1,CLUSTER_HEAD,147.2685299711833,1,REGULAR,147.33730452967998,1,CLUSTER_HEAD,146.37457493264995,1,REGULAR,147.2832165502,1,CLUSTER_HEAD,147.11045054462667,1,CLUSTER_HEAD,146.61852997118334,1,REGULAR,147.57230452968003,1,CLUSTER_HEAD,147.16276795326002,1,REGULAR,147.50321655019997,1,CLUSTER_HEAD
38,30,100.0,2,147.50594327719995,1,CLUSTER_HEAD,146.64311696182665,1,REGULAR,146.92813526199987,1,CLUSTER_HEAD,146.69775895211998,1,REGULAR,147.10871028289998,1,CLUSTER_HEAD,146.6188479772,1,REGULAR,147.34852297029664,1,REGULAR,146.53208792383984,1,REGULAR,146.97275895212,1,REGULAR,147.06663498289996,1,REGULAR,146.9188232772,1,CLUSTER_HEAD,146.68602297029668,1,REGULAR,146.80029526200002,1,CLUSTER_HEAD,147.24775895212,1,REGULAR,147.5587102829,1,CLUSTER_HEAD,147.13884797720002,1,REGULAR,146.9510229702967,1,REGULAR,146.758159962,1,REGULAR,145.74638189605005,1,REGULAR,146.68413498290002,1,REGULAR,147.62094327719996,1,CLUSTER_HEAD,147.21602297029665,1,REGULAR,147.28029526199998,1,CLUSTER_HEAD,146.31706593150994,1,REGULAR,147.2212102829,1,CLUSTER_HEAD,147.0459432772,1,CLUSTER_HEAD,146.55352297029665,1,REGULAR,147.52029526200002,1,CLUSTER_HEAD,147.11025895212,1,REGULAR,147.44621028289995,1,CLUSTER_HEAD
39,30,100.0,2,147.45143597641996,1,CLUSTER_HEAD,146.58810996091665,1,REGULAR,146.8686259609599,1,CLUSTER_HEAD,146.63774995095,1,REGULAR,147.04420398225,1,CLUSTER_HEAD,146.55384197642002,1,REGULAR,147.29851596938664,1,REGULAR,146.47957992279984,1,REGULAR,146.91774995095,1,REGULAR,147.00912998224996,1,REGULAR,146.85681597642002,1,CLUSTER_HEAD,146.6235159693867,1,REGULAR,146.73328596096002,1,CLUSTER_HEAD,147.19774995095,1,REGULAR,147.50420398225,1,CLUSTER_HEAD,147.08384197642002,1,REGULAR,146.8935159693867,1,REGULAR,146.69815196096002,1,REGULAR,145.68387289488004,1,REGULAR,146.61912998225003,1,REGULAR,147.56893597641997,1,CLUSTER_HEAD,147.16351596938665,1,REGULAR,147.22328596096,1,CLUSTER_HEAD,146.25955693033995,1,REGULAR,147.15920398225,1,CLUSTER_HEAD,146.98143597642002,1,CLUSTER_HEAD,146.48851596938667,1,REGULAR,147.46828596096003,1,CLUSTER_HEAD,147.05774995095,1,REGULAR,147.38920398224997,1,CLUSTER_HEAD
40,30,100.0,2,147.3969286422866,1,CLUSTER_HEAD,146.53310295998332,1,REGULAR,146.80911662655987,1,CLUSTER_HEAD,146.57774094975,1,REGULAR,146.97969764824998,1,CLUSTER_HEAD,146.48883597562002,1,REGULAR,147.2485089684533,1,REGULAR,146.4270719217332,1,REGULAR,146.86274094975,1,REGULAR,146.95162498158328,1,REGULAR,146.79480864228668,1,CLUSTER_HEAD,146.56100896845336,1,REGULAR,146.66627662656,1,CLUSTER_HEAD,147.14774094975,1,REGULAR,147.44969764825,1,CLUSTER_HEAD,147.02883597562,1,REGULAR,146.83600896845337,1,REGULAR,146.63814395989334,1,REGULAR,145.62136389368004,1,REGULAR,146.55412498158336,1,REGULAR,147.51692864228662,1,CLUSTER_HEAD,147.11100896845332,1,REGULAR,147.16627662656,1,CLUSTER_HEAD,146.20204792913995,1,REGULAR,147.09719764825,1,CLUSTER_HEAD,146.91692864228668,1,CLUSTER_HEAD,146.42350896845335,1,REGULAR,147.41627662656003,1,CLUSTER_HEAD,147.00524094975,1,REGULAR,147.33219764824997,1,CLUSTER_HEAD
41,30,100.0,2,147.34242127479996,1,CLUSTER_HEAD,146.47809595902666,1,REGULAR,146.74960725879987,1,CLUSTER_HEAD,146.51773194852,1,REGULAR,146.9151912809,1,CLUSTER_HEAD,146.42382997480001,1,REGULAR,147.19850196749664,1,REGULAR,146.37456392063984,1,REGULAR,146.80773194852,1,REGULAR,146.89411998089994,1,REGULAR,146.7328012748,1,CLUSTER_HEAD,146.4985019674967,1,REGULAR,146.5992672588,1,CLUSTER_HEAD,147.09773194852,1,REGULAR,147.3951912809,1,CLUSTER_HEAD,146.97382997480003,1,REGULAR,146.7785019674967,1,REGULAR,146.5781359588,1,REGULAR,145.55885489245003,1,REGULAR,146.48911998090003,1,REGULAR,147.46492127479996,1,CLUSTER_HEAD,147.05850196749665,1,REGULAR,147.1092672588,1,CLUSTER_HEAD,146.14453892790996,1,REGULAR,147.0351912809,1,CLUSTER_HEAD,146.8524212748,1,CLUSTER_HEAD,146.3585019674967,1,REGULAR,147.36426725880003,1,CLUSTER_HEAD,146.95273194852,1,REGULAR,147.27519128089997,1,CLUSTER_HEAD
42,30,100.0,2,147.28791387395995,1,CLUSTER_HEAD,146.42308895804666,1,REGULAR,146.69009785767986,1,CLUSTER_HEAD,146.45772294726,1,REGULAR,146.85068488019996,1,CLUSTER_HEAD,146.35882397396003,1,REGULAR,147.14849496651664,1,REGULAR,146.32205591951984,1,REGULAR,146.75272294726,1,REGULAR,146.83661498019995,1,REGULAR,146.67079387396,1,CLUSTER_HEAD,146.43599496651672,1,REGULAR,146.53225785768,1,CLUSTER_HEAD,147.04772294725998,1,REGULAR,147.3406848802,1,CLUSTER_HEAD,146.91882397396003,1,REGULAR,146.7209949665167,1,REGULAR,146.51812795768,1,REGULAR,145.49634589119003,1,REGULAR,146.42411498020002,1,REGULAR,147.41291387395995,1,CLUSTER_HEAD,147.00599496651665,1,REGULAR,147.05225785768,1,CLUSTER_HEAD,146.08702992664996,1,REGULAR,146.9731848802,1,CLUSTER_HEAD,146.78791387396,1,CLUSTER_HEAD,146.2934949665167,1,REGULAR,147.31225785768,1,CLUSTER_HEAD,146.90022294726,1,REGULAR,147.21818488019997,1,CLUSTER_HEAD
43,30,100.0,2,147.2334064397666,1,CLUSTER_HEAD,146.36808195704333,1,REGULAR,146.63058842319987,1,CLUSTER_HEAD,146.39771394597,1,REGULAR,146.78617844614996,1,CLUSTER_HEAD,146.29381797310003,1,REGULAR,147.0984879655133,1,REGULAR,146.26954791837318,1,REGULAR,146.69771394597,1,REGULAR,146.77910997948328,1,REGULAR,146.60878643976667,1,CLUSTER_HEAD,146.3734879655134,1,REGULAR,146.4652484232,1,CLUSTER_HEAD,146.99771394597,1,REGULAR,147.28617844615,1,CLUSTER_HEAD,146.86381797310003,1,REGULAR,146.66348796551338,1,REGULAR,146.45811995653335,1,REGULAR,145.43383688990002,1,REGULAR,146.35910997948335,1,REGULAR,147.3609064397666,1,CLUSTER_HEAD,146.95348796551332,1,REGULAR,146.9952484232,1,CLUSTER_HEAD,146.02952092535998,1,REGULAR,146.91117844615,1,CLUSTER_HEAD,146.72340643976668,1,CLUSTER_HEAD,146.22848796551338,1,REGULAR,147.2602484232,1,CLUSTER_HEAD,146.84771394597,1,REGULAR,147.16117844614996,1,CLUSTER_HEAD
44,30,100.0,2,147.17889897221997,1,CLUSTER_HEAD,146.31307495601666,1,REGULAR,146.57107895535987,1,CLUSTER_HEAD,146.33770494465,1,REGULAR,146.72167197874998,1,CLUSTER_HEAD,146.22881197222003,1,REGULAR,147.04848096448663,1,REGULAR,146.21703991719986,1,REGULAR,146.64270494465,1,REGULAR,146.72160497874995,1,REGULAR,146.54677897222,1,CLUSTER_HEAD,146.31098096448673,1,REGULAR,146.39823895536,1,CLUSTER_HEAD,146.94770494464998,1,REGULAR,147.23167197875,1,CLUSTER_HEAD,146.80881197222,1,REGULAR,146.60598096448672,1,REGULAR,146.39811195536,1,REGULAR,145.37132788858003,1,REGULAR,146.29410497875003,1,REGULAR,147.30889897221996,1,CLUSTER_HEAD,146.90098096448665,1,REGULAR,146.93823895536002,1,CLUSTER_HEAD,145.97201192403998,1,REGULAR,146.84917197875,1,CLUSTER_HEAD,146.65889897222002,1,CLUSTER_HEAD,146.16348096448672,1,REGULAR,147.20823895536003,1,CLUSTER_HEAD,146.79520494465,1,REGULAR,147.10417197874997,1,CLUSTER_HEAD
45,30,100.0,2,147.12439147131997,1,CLUSTER_HEAD,146.25806795496666,1,REGULAR,146.51156945415985,1,CLUSTER_HEAD,146.2776959433,1,REGULAR,146.65716547799997,1,CLUSTER_HEAD,146.16380597132002,1,REGULAR,146.99847396343662,1,REGULAR,146.16453191599985,1,REGULAR,146.58769594330002,1,REGULAR,146.66409997799994,1,REGULAR,146.48477147132002,1,CLUSTER_HEAD,146.24847396343674,1,REGULAR,146.33122945416,1,CLUSTER_HEAD,146.8976959433,1,REGULAR,147.177165478,1,CLUSTER_HEAD,146.75380597132002,1,REGULAR,146.54847396343672,1,REGULAR,146.33810395416,1,REGULAR,145.30881888723002,1,REGULAR,146.22909997800002,1,REGULAR,147.25689147131996,1,CLUSTER_HEAD,146.84847396343665,1,REGULAR,146.88122945416,1,CLUSTER_HEAD,145.91450292268996,1,REGULAR,146.787165478,1,CLUSTER_HEAD,146.59439147132002,1,CLUSTER_HEAD,146.09847396343673,1,REGULAR,147.15622945416,1,CLUSTER_HEAD,146.74269594330002,1,REGULAR,147.04716547799998,1,CLUSTER_HEAD
46,30,100.0,2,147.06988393706663,1,CLUSTER_HEAD,146.20306095389333,1,REGULAR,146.45205991959986,1,CLUSTER_HEAD,146.21768694192,1,REGULAR,146.59265894389998,1,CLUSTER_HEAD,146.09879997040002,1,REGULAR,146.94846696236328,1,REGULAR,146.11202391477318,1,REGULAR,146.53268694192002,1,REGULAR,146.60659497723327,1,REGULAR,146.4227639370667,1,CLUSTER_HEAD,146.1859669623634,1,REGULAR,146.2642199196,1,CLUSTER_HEAD,146.84768694192,1,REGULAR,147.1226589439,1,CLUSTER_HEAD,146.69879997040002,1,REGULAR,146.4909669623634,1,REGULAR,146.27809595293334,1,REGULAR,145.24630988585002,1,REGULAR,146.16409497723336,1,REGULAR,147.20488393706663,1,CLUSTER_HEAD,146.7959669623633,1,REGULAR,146.8242199196,1,CLUSTER_HEAD,145.85699392130996,1,REGULAR,146.7251589439,1,CLUSTER_HEAD,146.5298839370667,1,CLUSTER_HEAD,146.0334669623634,1,REGULAR,147.1042199196,1,CLUSTER_HEAD,146.69018694192002,1,REGULAR,146.99015894389998,1,CLUSTER_HEAD
47,30,100.0,2,147.01537636945994,1,CLUSTER_HEAD,146.14805395279666,1,REGULAR,146.39255035167986,1,CLUSTER_HEAD,146.15767794050998,1,REGULAR,146.52815237644995,1,CLUSTER_HEAD,146.03379396946002,1,REGULAR,146.8984599612666,1,REGULAR,146.05951591351985,1,REGULAR,146.47767794051,1,REGULAR,146.54908997644995,1,REGULAR,146.36075636946,1,CLUSTER_HEAD,146.12345996126675,1,REGULAR,146.19721035167998,1,CLUSTER_HEAD,146.79767794051,1,REGULAR,147.06815237645,1,CLUSTER_HEAD,146.64379396946,1,REGULAR,146.43345996126672,1,REGULAR,146.21808795168002,1,REGULAR,145.18380088444002,1,REGULAR,146.09908997645002,1,REGULAR,147.15287636945996,1,CLUSTER_HEAD,146.74345996126664,1,REGULAR,146.76721035168,1,CLUSTER_HEAD,145.79948491989995,1,REGULAR,146.66315237645,1,CLUSTER_HEAD,146.46537636946002,1,CLUSTER_HEAD,145.96845996126675,1,REGULAR,147.05221035168,1,CLUSTER_HEAD,146.63767794051003,1,REGULAR,146.93315237644998,1,CLUSTER_HEAD
