Time,Live_Node_Percentage,Total_Energy,Packets_Received,Active_Nodes
106,100.0,4242.691237790577,0,12
107,100.0,4240.5476060417295,0,12
108,100.0,4238.396034617339,0,12
109,100.0,4236.306352085745,0,12
110,100.0,4234.244583266582,0,12
111,100.0,4232.205765177575,0,12
112,100.0,4230.093317743924,0,12
113,100.0,4227.9922005469025,0,12
114,100.0,4225.875960712677,0,12
115,100.0,4223.773936982751,0,12
116,100.0,4221.61017380794,0,12
117,100.0,4219.5419018956245,0,12
118,100.0,4217.497313496067,0,12
119,100.0,4215.371307404358,0,12
120,100.0,4213.234181603911,0,12
121,100.0,4211.137530268128,0,30
122,100.0,4208.136469422033,0,30
123,100.0,4205.175542530512,0,30
124,100.0,4202.201488548889,0,30
125,100.0,4199.195723041672,0,30
126,100.0,4196.1798911013075,0,30
127,100.0,4193.134853195157,0,30
128,100.0,4190.162688903409,0,30
129,100.0,4187.173143289729,0,30
130,100.0,4184.191405305753,0,30
131,100.0,4181.204863659864,0,12
132,100.0,4179.186124505876,0,12
133,100.0,4177.069157916972,0,12
134,100.0,4174.996712383863,0,12
135,100.0,4172.9189073923235,0,12
136,100.0,4170.845453196199,0,12
137,100.0,4168.7421439362815,0,12
138,100.0,4166.6336298935485,0,12
139,100.0,4164.523949284331,0,12
140,100.0,4162.455675809163,0,12
141,100.0,4160.357337508052,0,12
142,100.0,4158.330893373743,0,12
143,100.0,4156.287170066224,0,12
144,100.0,4154.204086618817,0,12
145,100.0,4152.118194441936,0,12
146,100.0,4150.006794080657,0,12
147,100.0,4147.857956062878,0,12
148,100.0,4145.726173251537,0,12
149,100.0,4143.660709370367,0,12
150,100.0,4141.564335113946,0,12
151,100.0,4139.486098276552,0,30
152,100.0,4136.544570932652,0,30
153,100.0,4133.52629390484,0,30
154,100.0,4130.475017039362,0,30
155,100.0,4127.532951056681,0,30
156,100.0,4124.53968373119,0,30
157,100.0,4121.680783517547,0,30
158,100.0,4118.703130083602,0,30
159,100.0,4115.725015526651,0,30
160,100.0,4112.743408870954,0,30
161,100.0,4109.8298896255965,0,12
162,100.0,4107.722558029035,0,12
163,100.0,4105.62621220047,0,12
164,100.0,4103.573258561689,0,12
165,100.0,4101.465192040527,0,12
166,100.0,4099.473646579301,0,12
167,100.0,4097.373768018674,0,12
168,100.0,4095.301176397162,0,12
169,100.0,4093.209695784421,0,12
170,100.0,4091.075458162527,0,12
171,100.0,4088.962730713423,0,12
172,100.0,4086.903872179197,0,12
173,100.0,4084.828344825774,0,12
174,100.0,4082.742537796348,0,12
175,100.0,4080.6731195537295,0,12
176,100.0,4078.568449751843,0,12
177,100.0,4076.4211284332396,0,12
178,100.0,4074.3564948144576,0,12
179,100.0,4072.2261482755507,0,12
180,100.0,4070.1512762155303,0,12
181,100.0,4067.9872569982845,0,30
182,100.0,4064.9331736413005,0,30
183,100.0,4061.9366872664305,0,30
184,100.0,4058.889412330881,0,30
185,100.0,4055.8831170442695,0,30
186,100.0,4052.8359795298848,0,30
187,100.0,4049.7996155897167,0,30
188,100.0,4046.8299376667,0,30
189,100.0,4043.843827747127,0,30
190,100.0,4040.8390212138174,0,30
191,100.0,4037.846842599956,0,12
192,100.0,4035.7475623521186,0,12
193,100.0,4033.653547401919,0,12
194,100.0,4031.542581643196,0,12
195,100.0,4029.448480416912,0,12
196,100.0,4027.3477247871974,0,12
197,100.0,4025.2313903528943,0,12
198,100.0,4023.089487973134,0,12
199,100.0,4021.0110230028936,0,12
200,100.0,4018.917070662838,0,12
201,100.0,4016.3300621924864,0,21
202,100.0,4013.7719979671624,0,21
203,100.0,4011.175309871155,0,21
204,100.0,4008.6036728051304,0,21
205,100.0,4006.0617533300347,0,21
206,100.0,4003.488168061784,0,21
207,100.0,4000.922419364334,0,21
208,100.0,3998.4118795191616,0,21
209,100.0,3995.7815283627992,0,21
210,100.0,3993.243115982576,0,12
211,100.0,3991.0886034394107,0,30
212,100.0,3988.0124919379027,0,30
213,100.0,3985.02077614373,0,30
214,100.0,3981.9716782971755,0,30
215,100.0,3979.02624483194,0,30
216,100.0,3975.9641089286665,0,30
217,100.0,3972.9262218538,0,30
218,100.0,3969.9632835773677,0,30
219,100.0,3966.943792712295,0,30
220,100.0,3964.0281005466722,0,30
221,100.0,3960.974655746023,0,12
222,100.0,3958.9254257944176,0,12
223,100.0,3956.786179466196,0,12
224,100.0,3954.6549225101717,0,12
225,100.0,3952.5127266980835,0,12
226,100.0,3950.39337972935,0,12
227,100.0,3948.243431213298,0,12
228,100.0,3946.062434508589,0,12
229,100.0,3943.888061146951,0,12
230,100.0,3941.753043856012,0,12
231,100.0,3939.633936489264,0,12
232,100.0,3937.5387557405916,0,12
233,100.0,3935.4661938367612,0,12
234,100.0,3933.3674561473617,0,12
235,100.0,3931.3018693349172,0,12
236,100.0,3929.2398114500097,0,12
237,100.0,3927.1460895653836,0,12
238,100.0,3924.996321231115,0,12
239,100.0,3922.900902847378,0,12
240,100.0,3920.8171509252475,0,12
241,100.0,3918.68407969183,0,30
242,100.0,3915.7038812479645,0,30
243,100.0,3912.635924337342,0,30
244,100.0,3909.638047042309,0,30
245,100.0,3906.6554375594415,0,30
246,100.0,3903.542652223833,0,30
247,100.0,3900.547456058717,0,30
248,100.0,3897.595375074445,0,30
249,100.0,3894.597057815006,0,30
250,100.0,3891.593109309302,0,30
251,100.0,3888.6236499642037,0,12
252,100.0,3886.5220425131233,0,12
253,100.0,3884.4334199486093,0,12
254,100.0,3882.3512451382617,0,12
255,100.0,3880.3151628800074,0,12
